"ID","فرع البنك","نوع التمويل","تصنيف التمويل","قطاع العميل","قيمة التمويل","قيمة القسط","تاريخ الصرف","جنس العميل","عمرالعميل","الحالة الاجتماعية","احتياجات خاصة","عدد افراد الاسرة","قرض ادخاري","قيمة الدخل"
"6134.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6135.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6136.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6137.0","الإحساء","إجتماعي","زواج","موظف حكومي","36000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6138.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6139.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6140.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6141.0","الإحساء","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"6142.0","الإحساء","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 5000"
"6143.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6144.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6145.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 05","لا",">= 10000"
"6146.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6147.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6148.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 10000"
"6149.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 7500"
"6150.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6151.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6152.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6153.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6154.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 05","لا",">= 5000"
"6155.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 05","لا",">= 7500"
"6156.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6157.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6158.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6159.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6160.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6161.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6162.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6163.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6164.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6165.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6166.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6167.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6168.0","الدوادمي","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم","< 5000"
"6169.0","الدوادمي","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم","< 5000"
"6170.0","الدوادمي","إجتماعي","زواج","موظف حكومي","36000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6171.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"6172.0","الإحساء","مشروع","ناشيء","NULL","288000.0",">= 1000","2019/03","FEMALE",">= 30","متزوج","لا","< 02","لا","< 5000"
"6173.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6174.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"6175.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6176.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6177.0","الإحساء","إجتماعي","زواج","موظف شركة حكومية","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6178.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6179.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6180.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6181.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6182.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6183.0","الدوادمي","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6184.0","الدوادمي","إجتماعي","زواج","NULL","30000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"6185.0","الدوادمي","إجتماعي","زواج","NULL","30000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"6186.0","الدوادمي","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6187.0","الدوادمي","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"6188.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6189.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6190.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6191.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 10000"
"6192.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 5000"
"6193.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"6194.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"6195.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6196.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6197.0","الإحساء","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"6198.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","48000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 10","لا",">= 10000"
"6199.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","48000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 10","لا",">= 5000"
"6200.0","الإحساء","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 02","لا","< 5000"
"6201.0","الإحساء","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 02","لا",">= 10000"
"6202.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 10000"
"6203.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 5000"
"6204.0","الإحساء","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","مطلق","لا",">= 02","لا","< 5000"
"6205.0","الإحساء","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","مطلق","لا",">= 02","لا",">= 7500"
"6206.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6207.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6208.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6209.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6210.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6211.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6212.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم","< 5000"
"6213.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 10000"
"6214.0","الإحساء","إجتماعي","أسرة","متقاعد تأمينات","42000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 5000"
"6215.0","الإحساء","إجتماعي","أسرة","متقاعد تأمينات","42000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"6216.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6217.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6218.0","الإحساء","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6219.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6220.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6221.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6222.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6223.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6224.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6225.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"6226.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا","< 5000"
"6227.0","الإحساء","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا",">= 10000"
"6228.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"6229.0","الإحساء","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"6230.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"6231.0","الإحساء","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
